order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
844555,94230,Laura Lewis,993544,Decor,Home & Kitchen,Wallet,790,14.03,2024-07-04 12:17,UK,Birmingham,www.flipkart.com,38845717,Y,N/A
321191,409970,Sierra Woodward,729117,Hardcover,Books,Cards,161,867.52,2024-08-23 05:30,Germany,Munich,www.amazon.com,eb12bd46,Y,N/A
867570,948489,Jennifer Yates,373895,Face Wash,Health & Personal Care,Wallet,531,844.41,2024-01-05 14:13,Germany,Berlin,www.flipkart.com,3af2bd15,N,Invalid CVV.
188364,31168,Janice Salas,626743,Notebook,Office Products,Wallet,425,906.19,2024-06-22 23:26,India,Kolkata,www.snapdeal.com,be83ce55,Y,N/A
968619,75610,Andrew Carroll,696513,Furniture,Home & Kitchen,InternetBanking,1000,5000.0,2024-02-18 10:44,UK,Oxford,www.tatacliq.com,1b46c04f,Y,N/A
256194,743333,Emily Huff,865946,Brake Pads,Automotive,InternetBanking,644,392.31,2023-10-18 03:45,India,Mumbai,www.tatacliq.com,de602fea,N,Invalid CVV.
342144,163424,Stephanie Johnson,854974,Pants,Clothing,Cards,931,793.25,2024-03-26 09:44,Germany,Frankfurt,www.ebay.in,5cdde0a1,N,Invalid CVV.
285327,508611,Kaitlyn Nelson,832314,Puzzle,Toys & Games,InternetBanking,126,245.15,2024-05-15 05:22,USA,Los Angeles,www.ebay.in,472d58ac,N,Invalid CVV.
826521,777301,Richard James,973714,Lipstick,Beauty & Personal Care,Wallet,688,169.5,2024-07-20 08:02,USA,Los Angeles,www.snapdeal.com,08e295b2,Y,N/A
612495,338079,Steven Williams,848876,Car Tire,Automotive,Cards,766,460.39,2024-06-26 02:04,Germany,Munich,www.tatacliq.com,2218df05,Y,N/A
135060,790698,Christopher White,599147,Mechanical Pencil,pencil,InternetBanking,520,8.69,2024-07-25 19:10,UK,Birmingham,www.flipkart.com,3477b8e6,N,Invalid CVV.
245515,844302,Heather Harris,963474,Mechanical Pencil,pencil,Wallet,412,249.13,2024-03-31 12:36,Germany,Munich,www.ebay.in,67de66e1,Y,N/A
332316,672137,Troy Herrera,55015,Camera,Electronics,UPI,283,561.55,2024-09-28 12:50,USA,New York,www.flipkart.com,90ee47f9,Y,N/A
823592,199370,Lisa Mueller,108496,Car Tire,Automotive,Wallet,661,341.39,2024-05-01 00:50,India,Bengaluru,www.tatacliq.com,94c0536f,Y,N/A
759006,963160,Debra Ayala,757000,Yoga Mat,Sports & Outdoors,Cards,271,796.12,2024-02-04 01:50,UK,Oxford,www.tatacliq.com,13796205,Y,N/A
821792,308395,Charles Bean,625500,Dress,Clothing,InternetBanking,7,166.38,2024-03-14 18:26,India,Chennai,www.tatacliq.com,5ea0d7f4,Y,N/A
124790,293830,James Myers,70385,Laptop,Electronics,Wallet,300,386.83,2023-11-06 00:27,USA,Boston,www.tatacliq.com,f35860e7,N,Invalid CVV.
169416,888578,Cesar Escobar,605683,Ball Pen,pen,UPI,704,550.02,2024-04-06 03:40,India,Mumbai,www.flipkart.com,c4b12487,Y,N/A
14570,850317,Sara Thompson,268606,Laptop,Electronics,Cards,385,697.95,2023-12-03 09:46,USA,Boston,www.snapdeal.com,2858ce45,Y,N/A
50876,705021,Gregory Wallace,14884,Football,Sports & Outdoors,Cards,520,937.15,2024-08-06 18:47,India,Kolkata,www.amazon.com,58def6c1,N,Invalid CVV.
421800,436506,Tammy Ward,703530,Football,Sports & Outdoors,InternetBanking,822,47.03,2024-09-15 04:42,India,Delhi,www.ebay.in,8ad77fd4,Y,N/A
523438,90190,James Jones,540279,Mechanical Pencil,pencil,InternetBanking,624,936.34,2024-07-24 11:45,USA,Chicago,www.ebay.in,35e0ff89,Y,N/A
987826,458440,Alexandra Johnson,363469,Decor,Home & Kitchen,Cards,168,661.22,2024-02-29 07:45,India,Kolkata,www.snapdeal.com,fd167a26,N,Invalid CVV.
975871,423453,Jill Hicks,474513,E-book,Books,Wallet,765,211.75,2023-12-01 23:47,USA,Chicago,www.amazon.com,a2b60ffc,N,Invalid CVV.
68159,376340,Christine Silva,967044,Pants,Clothing,InternetBanking,346,87.66,2024-03-25 18:25,USA,New York,www.amazon.com,57fd3390,Y,N/A
236986,20398,Heather Greene,268293,Yoga Mat,Sports & Outdoors,Cards,291,941.26,2024-01-13 15:39,USA,Los Angeles,www.snapdeal.com,f2b4d3d3,Y,N/A
37461,211698,Sherry Todd,818353,Mechanical Pencil,pencil,InternetBanking,401,181.85,2024-06-09 19:18,USA,Chicago,www.tatacliq.com,7974e1a9,Y,N/A
222624,503720,Jennifer Ortiz,169367,Graphite Pencil,pencil,InternetBanking,979,826.08,2024-06-27 23:04,India,Delhi,www.flipkart.com,ed885e2c,Y,N/A
352446,493016,Christy White,620610,Face Wash,Health & Personal Care,Wallet,572,877.27,2024-05-29 15:16,India,Mumbai,www.amazon.com,4cc2dbc1,Y,N/A
487716,270489,Michelle Harris,457859,Foundation,Beauty & Personal Care,InternetBanking,272,966.35,2024-09-27 03:40,UK,Manchester,www.flipkart.com,b51c62b1,N,Invalid CVV.
337465,430696,Frances Blanchard,769087,Headlights,Automotive,Cards,655,153.86,2024-06-10 04:35,Germany,Frankfurt,www.ebay.in,df492968,Y,N/A
959793,599223,Jeremiah Boyle,404241,Face Wash,Health & Personal Care,Wallet,914,135.76,2024-02-23 08:51,USA,New York,www.amazon.com,54bde4f2,N,Invalid CVV.
522627,649662,Leslie Forbes,781074,Lipstick,Beauty & Personal Care,InternetBanking,843,323.45,2024-08-14 03:27,India,Mumbai,www.snapdeal.com,8758469e,Y,N/A
50864,418408,Brandon Powell,845451,Notebook,Office Products,Wallet,785,460.27,2024-04-28 14:48,India,Delhi,www.amazon.com,ffbee7d4,Y,N/A
14920,999945,Emma Hill,257070,Gel Pen,pen,Cards,856,193.07,2024-08-23 08:49,India,Bengaluru,www.flipkart.com,3f54575b,N,Invalid CVV.
123052,687441,Andrea Rocha,805296,Mobile,Electronics,Cards,640,316.18,2024-05-21 22:01,Germany,Hamburg,www.snapdeal.com,253a78ae,N,Invalid CVV.
647464,621173,Sandra Long,545577,Hardcover,Books,UPI,712,897.25,2023-12-07 07:48,India,Mumbai,www.snapdeal.com,92ebc10e,Y,N/A
399897,370407,Thomas Stewart,758988,Shampoo,Health & Personal Care,UPI,793,375.48,2023-12-21 19:23,India,Chennai,www.ebay.in,d2cd6caa,N,Invalid CVV.
584132,584739,Jennifer Wells,284232,Graphite Pencil,pencil,UPI,594,898.17,2024-05-05 07:23,Germany,Stuttgart,www.snapdeal.com,e7145690,N,Invalid CVV.
149380,179860,Cory Vega,405707,Face Wash,Health & Personal Care,Wallet,339,426.92,2024-07-28 06:52,India,Bengaluru,www.snapdeal.com,e7709c84,N,Invalid CVV.
849122,541728,John Grimes,849295,Board Game,Toys & Games,Wallet,653,313.12,2023-12-15 22:37,India,Kolkata,www.flipkart.com,462cecef,Y,N/A
155624,994062,Jason Larson,928599,Decor,Home & Kitchen,UPI,441,997.81,2024-08-07 14:01,UK,Manchester,www.amazon.com,2d0a8874,Y,N/A
969444,105144,Nicole Cunningham,635815,Brake Pads,Automotive,InternetBanking,334,103.39,2024-02-28 21:07,India,Chennai,www.amazon.com,bad37166,N,Invalid CVV.
229541,393953,Mary Mccarthy,598660,E-book,Books,InternetBanking,691,143.28,2024-07-26 10:39,India,Bengaluru,www.tatacliq.com,6a996803,N,Invalid CVV.
281392,499961,James Leonard,494096,Paperback,Books,UPI,426,895.05,2024-07-10 14:35,UK,Birmingham,www.tatacliq.com,ddf5453b,N,Invalid CVV.
358014,459826,Jessica Jones,257309,Camera,Electronics,Wallet,774,359.03,2024-07-27 04:38,UK,London,www.flipkart.com,23654414,N,Invalid CVV.
499876,684279,James Williams,851661,Puzzle,Toys & Games,Wallet,921,444.84,2024-03-14 23:59,India,Delhi,www.snapdeal.com,c5c14837,Y,N/A
547814,787108,Frank Benton,618976,Brake Pads,Automotive,UPI,840,200.97,2024-06-26 14:48,India,Bengaluru,www.flipkart.com,abb761b5,Y,N/A
957593,112376,Christopher Brock,748941,Vitamins,Health & Personal Care,InternetBanking,750,348.64,2024-02-06 18:01,USA,Houston,www.ebay.in,0b96c19e,N,Invalid CVV.
890677,314568,Samuel Nunez,116794,Paperback,Books,UPI,102,802.71,2024-06-26 16:17,UK,Leeds,www.snapdeal.com,926bd491,Y,N/A
391174,191558,Benjamin Martinez,436014,E-book,Books,UPI,259,602.9,2024-05-20 09:13,India,Kolkata,www.snapdeal.com,0104d1a7,N,Invalid CVV.
559766,658451,Mike Smith,359593,Lipstick,Beauty & Personal Care,InternetBanking,703,381.1,2023-10-06 16:16,UK,Leeds,www.flipkart.com,74ce9401,N,Invalid CVV.
25272,691420,Charles Fields,716851,Brake Pads,Automotive,Cards,504,415.25,2023-10-25 07:02,USA,Los Angeles,www.ebay.in,d6c01237,Y,N/A
803337,593920,Matthew Tate,763408,Cookware,Home & Kitchen,InternetBanking,52,266.68,2024-05-05 15:42,India,Chennai,www.tatacliq.com,96d7aa04,N,Invalid CVV.
7337,909156,Wendy Contreras,291102,Camera,Electronics,UPI,10,728.41,2024-08-06 10:46,India,Bengaluru,www.flipkart.com,a374238c,N,Invalid CVV.
463573,108220,Katherine Dunn,411394,Mobile,Electronics,UPI,1000,5000.0,2024-02-10 01:07,USA,Chicago,www.flipkart.com,3e4b07d3,N,Invalid CVV.
691087,425048,John Stout,394966,Printer,Office Products,UPI,644,161.56,2023-10-18 07:51,India,Kolkata,www.snapdeal.com,2a12653c,N,Invalid CVV.
978524,770588,Ethan Davila,971410,Cookware,Home & Kitchen,UPI,613,445.74,2024-05-26 07:36,India,Bengaluru,www.tatacliq.com,9980d802,Y,N/A
692156,559582,Mary Wood,806961,Mechanical Pencil,pencil,Wallet,145,342.22,2024-03-21 06:17,UK,Leeds,www.amazon.com,da9f4eaf,Y,N/A
566195,504969,Kenneth Mccoy,650030,Camera,Electronics,UPI,483,168.93,2024-01-19 04:06,India,Delhi,www.tatacliq.com,7ab24ebc,N,Invalid CVV.
231447,109399,Scott Cortez,519852,Face Wash,Health & Personal Care,Wallet,224,676.15,2024-06-18 16:13,India,Bengaluru,www.tatacliq.com,cf0ce8d8,N,Invalid CVV.
78944,282871,Robert Davis,271587,Hair Dryer,Beauty & Personal Care,Wallet,735,26.51,2023-10-30 21:57,USA,Chicago,www.tatacliq.com,378d8c92,Y,N/A
643229,870760,Andrea Owen,1929,Notebook,Office Products,InternetBanking,474,171.01,2023-12-26 23:43,India,Delhi,www.tatacliq.com,f9f3a405,N,Invalid CVV.
436000,975073,Abigail Wyatt,291122,Shirt,Clothing,Cards,708,32.8,2024-05-24 20:43,UK,Oxford,www.snapdeal.com,f5c277f1,Y,N/A
198586,791957,Denise Peters,204857,Printer,Office Products,Cards,349,184.84,2024-07-24 15:06,USA,Houston,www.amazon.com,ba226649,Y,N/A
612210,369132,Robert Rodriguez,543910,Brake Pads,Automotive,Cards,265,288.92,2024-03-25 00:56,Germany,Hamburg,www.snapdeal.com,85cba742,N,Invalid CVV.
58424,918117,John Middleton,381296,Camera,Electronics,Cards,85,520.81,2024-06-25 17:49,Germany,Berlin,www.amazon.com,5cc77e7c,N,Invalid CVV.
152497,802834,Brandon Jenkins,609244,Graphite Pencil,pencil,Cards,660,302.39,2024-07-27 09:17,Germany,Munich,www.flipkart.com,5692e971,N,Invalid CVV.
109080,988536,Jordan Fuller,573030,Puzzle,Toys & Games,InternetBanking,883,129.35,2024-07-24 12:13,Germany,Hamburg,www.tatacliq.com,15cf58dc,N,Invalid CVV.
298740,333037,William Nunez,357658,Gel Pen,pen,UPI,112,192.42,2024-03-20 20:47,UK,Leeds,www.ebay.in,15398142,N,Invalid CVV.
910684,366121,John Brown,856143,Puzzle,Toys & Games,Wallet,135,323.12,2024-02-10 02:51,USA,Houston,www.amazon.com,d88d851b,Y,N/A
481730,592624,Jason Jackson,655600,Graphite Pencil,pencil,Cards,66,97.14,2024-09-20 08:43,India,Delhi,www.snapdeal.com,618ec614,Y,N/A
262352,20849,Tamara Dunn,74371,Hair Dryer,Beauty & Personal Care,Wallet,93,416.22,2024-01-21 03:55,UK,Birmingham,www.ebay.in,5b0c363c,Y,N/A
831247,776827,Trevor Nixon,174460,Gel Pen,pen,Wallet,236,193.81,2024-01-25 15:47,USA,Houston,www.ebay.in,932548d6,N,Invalid CVV.
250655,766029,Sheena Howard,426483,Headlights,Automotive,UPI,172,679.37,2024-02-19 10:27,UK,Manchester,www.amazon.com,e201d4ca,N,Invalid CVV.
923178,315963,James Smith,251492,Notebook,Office Products,Cards,207,492.36,2024-01-17 07:42,India,Kolkata,www.tatacliq.com,e4ca5723,N,Invalid CVV.
150257,6573,Anthony Lynn,923819,Camera,Electronics,InternetBanking,827,41.89,2023-10-27 01:40,Germany,Frankfurt,www.ebay.in,546862fc,Y,N/A
524679,564538,Drew Waters,117173,Pen,Office Products,Cards,593,492.06,2024-02-12 08:54,UK,London,www.amazon.com,fc087b26,Y,N/A
687428,941123,Jesse Phillips,845848,Car Tire,Automotive,UPI,902,977.65,2024-09-08 21:13,UK,Leeds,www.snapdeal.com,308bd93d,Y,N/A
331859,821567,Kimberly Pollard,323353,Hardcover,Books,Wallet,277,212.98,2023-11-27 09:23,Germany,Stuttgart,www.amazon.com,47ab0b11,N,Invalid CVV.
470459,824307,Audrey Wells,407299,Ball Pen,pen,UPI,414,946.4,2023-10-14 20:36,UK,Manchester,www.tatacliq.com,49762585,Y,N/A
744002,261120,Jessica Coleman,839499,Pen,Office Products,InternetBanking,123,122.55,2024-09-16 08:38,Germany,Munich,www.flipkart.com,68c51a88,N,Invalid CVV.
713960,209786,Richard Mayer,55408,Paperback,Books,Cards,714,547.47,2024-08-05 00:35,USA,Los Angeles,www.tatacliq.com,7e012798,N,Invalid CVV.
466297,115239,Andrew Hernandez,196219,Mobile,Electronics,Cards,809,7.89,2024-06-04 21:36,Germany,Frankfurt,www.ebay.in,277e0661,N,Invalid CVV.
664759,765828,Melvin West,452578,Face Wash,Health & Personal Care,InternetBanking,872,367.67,2023-10-26 09:43,Germany,Frankfurt,www.amazon.com,5947d1ba,Y,N/A
484663,800406,Nathan Horton,395022,Tennis Racket,Sports & Outdoors,Wallet,422,733.25,2024-06-07 18:25,India,Delhi,www.snapdeal.com,d9c47d0d,Y,N/A
588088,847701,Roberto Gray,53244,T-shirt,Clothing,InternetBanking,367,501.58,2024-09-06 10:07,UK,Oxford,www.flipkart.com,96809019,Y,N/A
42705,78192,Caleb Morales,283735,Face Wash,Health & Personal Care,Wallet,288,488.9,2024-05-22 04:53,Germany,Berlin,www.tatacliq.com,e54c888d,Y,N/A
979134,814893,Kelly Rogers,666541,Puzzle,Toys & Games,Cards,40,211.13,2024-02-23 21:52,Germany,Frankfurt,www.tatacliq.com,dce640f5,N,Invalid CVV.
268736,126221,Jonathan Diaz,898084,Tablet,Electronics,UPI,847,65.68,2024-01-25 14:29,USA,Chicago,www.amazon.com,4eabf7e7,N,Invalid CVV.
294366,522825,Megan Rodriguez,40158,Printer,Office Products,UPI,976,441.76,2023-11-29 08:28,India,Mumbai,www.flipkart.com,afe9ef36,N,Invalid CVV.
577675,262089,Vanessa Hinton,302864,Mechanical Pencil,pencil,UPI,992,15.99,2023-10-08 05:13,UK,Oxford,www.tatacliq.com,3622f97c,Y,N/A
723224,46147,Billy Suarez,322249,Action Figure,Toys & Games,UPI,132,912.09,2024-05-15 22:51,USA,Chicago,www.snapdeal.com,f4446bd8,Y,N/A
330039,539681,Aaron Rogers,328407,Football,Sports & Outdoors,Cards,519,399.46,2024-08-27 19:41,India,Kolkata,www.flipkart.com,bb0c9a88,N,Invalid CVV.
299426,51379,Wanda Thomas,98128,Face Wash,Health & Personal Care,UPI,71,733.93,2023-10-05 11:43,UK,Leeds,www.tatacliq.com,2acd65c1,N,Invalid CVV.
887121,712908,Larry Davis,560570,Puzzle,Toys & Games,Wallet,914,220.47,2024-03-19 17:15,USA,Los Angeles,www.tatacliq.com,86487e1b,Y,N/A
653220,193435,Laurie Clarke,966371,Notebook,Office Products,UPI,542,820.88,2023-10-28 20:49,India,Bengaluru,www.flipkart.com,03f54956,N,Invalid CVV.
602655,766190,Mr. Victor Mendoza,60440,Shampoo,Health & Personal Care,UPI,683,157.62,2024-01-01 22:46,India,Bengaluru,www.snapdeal.com,8193d5d6,Y,N/A
402497,504659,Terry King,8903,Face Wash,Health & Personal Care,InternetBanking,599,234.58,2024-04-19 12:40,USA,Los Angeles,www.tatacliq.com,a107c0da,N,Invalid CVV.
966938,779129,Richard Davis,407223,Ball Pen,pen,Wallet,709,610.83,2024-05-23 11:01,India,Delhi,www.amazon.com,ed618577,Y,N/A
898843,801704,Curtis Perkins,711810,T-shirt,Clothing,UPI,176,867.01,2024-04-22 15:23,India,Mumbai,www.amazon.com,67c75a5a,Y,N/A
226561,793554,Riley Dyer,953894,Camera,Electronics,Wallet,554,662.68,2024-07-16 05:12,Germany,Berlin,www.flipkart.com,2ab1b160,N,Invalid CVV.
558658,535525,Gregory Thompson,548097,Dress,Clothing,Wallet,461,612.25,2024-08-18 18:06,UK,Manchester,www.flipkart.com,8f56931d,Y,N/A
493762,751723,Audrey Pratt,221876,Football,Sports & Outdoors,InternetBanking,488,5.58,2024-02-12 15:35,UK,London,www.amazon.com,115aa6c0,Y,N/A
174513,182286,Alexis Hood,663444,Pants,Clothing,Cards,1000,5000.0,2024-07-18 08:15,UK,Birmingham,www.flipkart.com,cfb473a7,N,Invalid CVV.
29679,561592,Jane Watson,875949,Puzzle,Toys & Games,Wallet,429,427.68,2023-11-06 06:46,Germany,Berlin,www.flipkart.com,f77fb22b,Y,N/A
579437,701356,Leslie Harper,169717,Yoga Mat,Sports & Outdoors,Cards,782,89.37,2023-12-25 01:35,Germany,Frankfurt,www.amazon.com,5e859709,Y,N/A
880225,907373,Deanna Jones,55172,Board Game,Toys & Games,Wallet,1000,5000.0,2024-08-07 21:28,Germany,Hamburg,www.tatacliq.com,f82f6cdb,Y,N/A
831921,194329,Allison Fields,690507,Furniture,Home & Kitchen,UPI,576,964.14,2024-07-30 18:55,India,Delhi,www.snapdeal.com,6e06c455,Y,N/A
766544,199545,Sherri Barber,132181,Lipstick,Beauty & Personal Care,InternetBanking,132,775.21,2024-03-14 19:37,India,Chennai,www.snapdeal.com,ddcea479,Y,N/A
453006,375506,Catherine Williams,539401,Foundation,Beauty & Personal Care,Wallet,378,798.07,2024-08-17 00:06,India,Delhi,www.flipkart.com,8fea0ef8,N,Invalid CVV.
7117,253090,Erica Spencer,428759,Graphite Pencil,pencil,Cards,472,518.94,2023-10-03 11:09,USA,Boston,www.snapdeal.com,3012920f,Y,N/A
318455,1848,Tyrone Robinson,291066,Action Figure,Toys & Games,InternetBanking,234,84.49,2024-01-09 10:46,UK,Oxford,www.tatacliq.com,cc985fef,Y,N/A
794708,850396,Joshua Williams,395059,Shampoo,Health & Personal Care,UPI,27,645.03,2024-08-31 22:38,UK,London,www.ebay.in,7ccbdbb9,Y,N/A
10984,504369,Luke Wagner,15991,Pen,Office Products,Cards,733,823.91,2024-03-07 02:33,USA,Los Angeles,www.snapdeal.com,f8e02a3e,N,Invalid CVV.
533347,625596,Brian Valdez,663657,Tennis Racket,Sports & Outdoors,UPI,348,557.67,2024-05-30 05:40,UK,Oxford,www.amazon.com,2f93ef40,N,Invalid CVV.
143098,942688,Chris Rodriguez,520402,Shampoo,Health & Personal Care,UPI,349,172.33,2024-03-24 13:29,USA,Chicago,www.ebay.in,d3236052,Y,N/A
392441,408398,Evan Williams,584845,Brake Pads,Automotive,Cards,859,530.6,2024-03-27 11:10,India,Bengaluru,www.flipkart.com,5a06493b,N,Invalid CVV.
903299,609584,Mrs. Alyssa Rowe,956888,Camera,Electronics,Wallet,102,508.48,2023-11-19 09:51,UK,Oxford,www.amazon.com,0d47fe95,Y,N/A
22036,856614,Emily Logan,597466,Ball Pen,pen,Wallet,116,638.44,2024-07-27 05:38,USA,Boston,www.amazon.com,d241d5f9,N,Invalid CVV.
601297,243468,Emily Hamilton,553996,Graphite Pencil,pencil,Cards,462,524.55,2024-08-11 16:11,UK,London,www.snapdeal.com,f6d94ef4,Y,N/A
734171,688501,Brandon Reed,389278,Notebook,Office Products,UPI,629,272.75,2024-04-23 04:35,USA,Los Angeles,www.amazon.com,efdb6c07,Y,N/A
314007,154273,David Thompson,765921,Graphite Pencil,pencil,Wallet,583,929.41,2024-06-21 18:08,Germany,Munich,www.amazon.com,185cabea,Y,N/A
300628,723905,Rick York,285234,Ball Pen,pen,Wallet,77,345.14,2024-05-14 23:30,USA,Boston,www.flipkart.com,5cd1dc98,Y,N/A
498777,84005,Jessica Shepard,776100,T-shirt,Clothing,UPI,303,328.78,2024-02-10 12:07,Germany,Frankfurt,www.snapdeal.com,124f2fcc,Y,N/A
352621,642327,Kimberly Cooper,697840,Lipstick,Beauty & Personal Care,Wallet,241,871.19,2024-02-09 05:44,Germany,Munich,www.tatacliq.com,92893d42,N,Invalid CVV.
640150,861071,Danny Case,379392,Mechanical Pencil,pencil,Wallet,170,313.92,2024-04-16 04:56,USA,Los Angeles,www.flipkart.com,407cd29d,N,Invalid CVV.
332973,854088,Robert Harris,280777,Shirt,Clothing,Cards,223,923.61,2023-12-21 01:57,UK,Manchester,www.ebay.in,73215dd2,Y,N/A
548172,631241,Joseph Wilkins,578276,Dress,Clothing,InternetBanking,609,278.2,2024-03-02 20:41,Germany,Hamburg,www.snapdeal.com,15ae82ee,Y,N/A
810992,571702,Robert Becker,841297,Hair Dryer,Beauty & Personal Care,UPI,133,880.95,2024-06-27 22:38,Germany,Stuttgart,www.ebay.in,eb42f8af,Y,N/A
102555,822730,Michael Hall,78958,Pants,Clothing,InternetBanking,1000,5000.0,2024-04-30 15:07,USA,New York,www.ebay.in,d9c48579,Y,N/A
65531,441292,Mr. Robert Goodwin,877811,Cookware,Home & Kitchen,UPI,855,58.91,2024-01-08 15:01,USA,Houston,www.amazon.com,7f6d10f5,N,Invalid CVV.
529384,264280,Angelica Green,713331,Gel Pen,pen,Wallet,603,964.73,2024-07-22 18:04,USA,Houston,www.ebay.in,a0ae190b,Y,N/A
714274,36478,Alexander Jones,313067,Lipstick,Beauty & Personal Care,Cards,450,964.3,2023-12-08 04:28,India,Kolkata,www.snapdeal.com,998be41f,N,Invalid CVV.
141840,632635,Tina Lopez,279960,Yoga Mat,Sports & Outdoors,Wallet,23,535.74,2024-03-22 12:22,India,Chennai,www.flipkart.com,d2b15b60,Y,N/A
629229,191466,Christine Jackson,976256,Furniture,Home & Kitchen,Wallet,430,271.69,2024-07-07 23:56,USA,Boston,www.tatacliq.com,f5dd66a2,Y,N/A
298134,545568,Jeffrey Garcia,97716,Furniture,Home & Kitchen,UPI,755,498.87,2023-11-01 12:25,Germany,Frankfurt,www.ebay.in,05ade8d3,Y,N/A
551483,131293,Robert Arnold,447818,Printer,Office Products,InternetBanking,435,193.64,2024-02-25 11:25,Germany,Stuttgart,www.snapdeal.com,e00bcf59,N,Invalid CVV.
198791,730296,David Thompson,211913,Car Tire,Automotive,Cards,460,239.64,2023-11-05 11:49,USA,Houston,www.tatacliq.com,867d9e7c,Y,N/A
886003,896711,Beth Miller,993064,E-book,Books,UPI,941,773.8,2023-11-11 13:45,Germany,Hamburg,www.ebay.in,b17349f4,N,Invalid CVV.
688611,89917,Michael Gutierrez,195984,Vitamins,Health & Personal Care,UPI,904,59.75,2024-09-09 06:36,UK,Manchester,www.snapdeal.com,dd17424b,Y,N/A
21754,737887,Gregory Richardson,300971,Lipstick,Beauty & Personal Care,Wallet,316,177.14,2024-09-20 00:37,UK,Manchester,www.flipkart.com,731140ff,N,Invalid CVV.
401668,961500,Emily Mcdonald,325124,Headlights,Automotive,Wallet,125,456.39,2023-10-17 16:32,Germany,Munich,www.snapdeal.com,f539082b,N,Invalid CVV.
657914,213245,Devin Gates,735621,Shampoo,Health & Personal Care,InternetBanking,519,408.56,2023-11-24 13:21,UK,Oxford,www.snapdeal.com,af7607e3,N,Invalid CVV.
954691,899635,Theresa Farmer,463221,Yoga Mat,Sports & Outdoors,InternetBanking,210,127.74,2024-08-25 19:59,USA,Chicago,www.amazon.com,92769ca7,N,Invalid CVV.
89455,854668,Mrs. Sara Jones MD,957209,Pen,Office Products,UPI,622,624.83,2024-09-09 22:42,USA,Boston,www.flipkart.com,a7a1aaa1,N,Invalid CVV.
605951,229668,Sara Wilson,799312,Cookware,Home & Kitchen,Cards,192,810.82,2024-02-12 16:37,USA,Boston,www.snapdeal.com,a6eaa59a,N,Invalid CVV.
928711,1591,Katherine Jones,536726,Puzzle,Toys & Games,InternetBanking,785,66.38,2024-05-09 19:19,Germany,Stuttgart,www.flipkart.com,bf5f31a4,Y,N/A
968870,176830,Peter Ponce,259432,E-book,Books,InternetBanking,974,619.75,2024-03-03 14:45,Germany,Munich,www.flipkart.com,1cf2a954,Y,N/A
165683,713679,Kim Miller DDS,861094,Vitamins,Health & Personal Care,Cards,274,187.65,2023-10-28 06:28,USA,Los Angeles,www.flipkart.com,fb81b2ff,Y,N/A
647584,165803,Nicholas Nelson,514409,Yoga Mat,Sports & Outdoors,Cards,90,998.49,2024-02-14 21:21,USA,Houston,www.ebay.in,6d84329b,Y,N/A
563016,109431,Lauren Pacheco,206097,Laptop,Electronics,UPI,142,412.84,2024-06-05 17:21,UK,Manchester,www.amazon.com,d8c30fab,N,Invalid CVV.
484825,930605,Deanna Herrera,57734,Yoga Mat,Sports & Outdoors,UPI,574,216.96,2023-10-17 01:10,India,Kolkata,www.ebay.in,07ed7a10,Y,N/A
321123,296932,Nicole Hansen,842247,Ball Pen,pen,InternetBanking,1000,5000.0,2023-12-02 22:07,USA,Chicago,www.amazon.com,1a048c14,Y,N/A
575474,295091,Peggy White,565582,Board Game,Toys & Games,UPI,631,377.44,2024-05-13 22:44,USA,Boston,www.amazon.com,61ec1a3d,N,Invalid CVV.
404751,787875,Raymond Lewis,571175,Dress,Clothing,UPI,66,965.94,2024-03-22 07:33,Germany,Stuttgart,www.tatacliq.com,ec1a39af,Y,N/A
17230,580372,Joyce Roth,258969,Vitamins,Health & Personal Care,InternetBanking,716,115.2,2024-07-22 15:12,USA,Houston,www.snapdeal.com,ac0d16eb,N,Invalid CVV.
96195,516152,Lauren Alvarado,38230,Ball Pen,pen,InternetBanking,222,45.77,2024-05-21 21:13,Germany,Berlin,www.flipkart.com,25ac667b,N,Invalid CVV.
544997,481185,Anthony Vega,316013,Board Game,Toys & Games,UPI,575,298.08,2024-07-26 15:54,USA,Boston,www.ebay.in,5b128d9e,Y,N/A
811186,87265,Tina Ayers,509871,Gel Pen,pen,Wallet,6,71.12,2023-11-21 12:22,Germany,Stuttgart,www.amazon.com,db74cf4c,Y,N/A
808575,406289,Crystal Martin,464353,Printer,Office Products,InternetBanking,67,385.19,2024-01-30 20:27,Germany,Berlin,www.amazon.com,44d83f12,Y,N/A
995312,375942,Diana Santiago,838953,Dress,Clothing,Cards,342,919.42,2024-09-06 16:58,Germany,Stuttgart,www.ebay.in,615e5be0,N,Invalid CVV.
466350,786295,Michael Walker,497553,Shampoo,Health & Personal Care,InternetBanking,149,127.27,2023-12-04 21:01,USA,Houston,www.flipkart.com,d8f82f1d,N,Invalid CVV.
246720,318835,Heather Cruz,971432,Printer,Office Products,InternetBanking,864,447.28,2024-01-11 01:12,Germany,Munich,www.tatacliq.com,fb27e9c1,N,Invalid CVV.
248045,180695,Bryan Reilly,346693,Hair Dryer,Beauty & Personal Care,InternetBanking,191,513.25,2023-12-13 13:01,UK,Oxford,www.flipkart.com,bf49caa0,Y,N/A
